lastname,firstname,residentID,programID,name
Weaver,Devin,65181474,FMD,Family Medicine
Weaver,Ella,13368357,FMD,Family Medicine
Weaver,Myles,85418296,ANT,Anesthesiology
Webb,Ana,23870936,XXX,NOT_MATCHED
Webb,Bellamy,41872297,FMD,Family Medicine
Webb,Lyric,68805798,FMD,Family Medicine
Webb,Sage,17451939,FMD,Family Medicine
Weber,Aubrie,24787430,FMD,Family Medicine
Weber,Daphne,64734037,XXX,NOT_MATCHED
Weber,Duncan,37380167,IMD,Internal Medicine
Weber,Israel,54488525,PSY,Psychiatry
Weber,Leo,72318842,OTO,Otolaryngology - Head and Neck Surgery
Weber,Matteo,81121079,PDT,Pediatrics
Weber,Raquel,12595140,IMD,Internal Medicine
Webster,Bryce,82852111,URO,Urology
Weeks,Gabriella,36349807,OPH,Ophthalmology
Weeks,Landry,18163168,FMD,Family Medicine
Weeks,Natalia,29160818,ANT,Anesthesiology
Weeks,Nora,22970037,XXX,NOT_MATCHED
Weeks,Sloan,98842976,XXX,NOT_MATCHED
Weiss,Caroline,80378915,FMD,Family Medicine
Weiss,Daxton,34022010,DRA,Diagnostic Radiology
Weiss,Galilea,16143026,GSU,General Surgery
Weiss,Jackson,41481135,IMD,Internal Medicine
Weiss,Paris,67045986,DRA,Diagnostic Radiology
Weiss,Sofia,69790328,ORS,Orthopedic Surgery
Welch,Carter,72003041,NRO,Neurology
Welch,Hassan,40064154,IMD,Internal Medicine
Welch,Jianna,43597021,DMP,Diagnostic and Molecular Pathology
Welch,Lane,50645834,FMD,Family Medicine
Welch,Ricardo,39454887,OPH,Ophthalmology
Welch,Tatum,17222115,FMD,Family Medicine
Wells,Aliza,94607098,FMD,Family Medicine
Wells,Rayna,30447659,IMD,Internal Medicine
West,Bode,84431731,XXX,NOT_MATCHED
West,Brian,52246317,FMD,Family Medicine
West,Emerson,86058611,FMD,Family Medicine
West,Isaias,11027754,FMD,Family Medicine
West,Malaysia,38653504,PSY,Psychiatry
West,Raymond,11799731,XXX,NOT_MATCHED
Wheeler,Dayton,43060443,ANT,Anesthesiology
Wheeler,Dorothy,78584391,CSU,Cardiac Surgery
Wheeler,Jacoby,84194848,FMD,Family Medicine
Wheeler,Jaxen,23429739,IMD,Internal Medicine
Wheeler,Kamiyah,47968307,DRA,Diagnostic Radiology
Wheeler,Paul,97157458,FMD,Family Medicine
Wheeler,Piper,89883807,FMD,Family Medicine
Whitaker,Bishop,79478319,FMD,Family Medicine
Whitaker,Cora,43083422,FMD,Family Medicine
Whitaker,Kora,48640933,FMD,Family Medicine
Whitaker,Rory,55039525,FMD,Family Medicine
Whitaker,Warren,30849702,FMD,Family Medicine
White,Andy,15546723,GSU,General Surgery
White,Isabela,58861808,FMD,Family Medicine
White,Raegan,44934660,XXX,NOT_MATCHED
White,Theodore,35262267,PSY,Psychiatry
Whitehead,Alicia,60303602,FMD,Family Medicine
Whitehead,Jaziel,85866062,FMD,Family Medicine
Whitehead,Muhammad,37315459,PDT,Pediatrics
Whitehead,Trace,50944014,FMD,Family Medicine
Whitney,Ivanna,47890010,PSY,Psychiatry
Whitney,Kamryn,13873492,GSU,General Surgery
Whitney,Oakley,44528761,PSY,Psychiatry
Whitney,Santino,53898527,PSU,Plastic Surgery
Wiggins,Bennett,51462965,FMD,Family Medicine
Wilcox,Arielle,48365550,NPA,Neuropathology
Wilcox,Nancy,67167878,FME,Family Medicine integrated Emergency Medicine
Wiley,Celia,40178788,FMD,Family Medicine
Wiley,Julie,75647485,DRA,Diagnostic Radiology
Wilkerson,Ephraim,85240960,FMD,Family Medicine
Wilkins,Beatrice,87551452,FMD,Family Medicine
Wilkins,Milani,10286570,IMD,Internal Medicine
Wilkins,Valentino,59539695,FMD,Family Medicine
Wilkins,Zane,49812646,FMD,Family Medicine
Williams,Franco,46987346,FMD,Family Medicine
Williams,Jaime,25096548,IMD,Internal Medicine
Williams,Renata,77553584,FMD,Family Medicine
Williams,Salvatore,57483482,IMD,Internal Medicine
Williamson,Amanda,25369334,FMD,Family Medicine
Williamson,Cayden,31310743,NRO,Neurology
Williamson,Clay,36282671,IMD,Internal Medicine
Williamson,Eric,81685063,FMD,Family Medicine
Williamson,Isabella,93828907,FMD,Family Medicine
Williamson,Jasiah,97612745,FMD,Family Medicine
Williamson,Landon,60079881,FMD,Family Medicine
Williamson,Magnolia,30870628,IMD,Internal Medicine
Williamson,Marlon,95088304,FMD,Family Medicine
Williamson,Titan,36318502,OPH,Ophthalmology
Willis,Ana,40973778,FMD,Family Medicine
Willis,Belen,66515385,PSY,Psychiatry
Willis,Egypt,79447378,EMD,Emergency Medicine
Willis,Enoch,77692894,PSY,Psychiatry
Willis,Phoenix,74641439,FMD,Family Medicine
Wilson,Edwin,20355951,XXX,NOT_MATCHED
Wilson,Kylian,69045925,ANT,Anesthesiology
Wilson,Tyson,32571794,IMD,Internal Medicine
Wilson,Zyair,25249545,PSY,Psychiatry
Winters,Aiden,65845319,DRA,Diagnostic Radiology
Winters,Anahi,39271309,ANT,Anesthesiology
Winters,Gracelyn,40788147,PDT,Pediatrics
Winters,Mariam,75934649,FMD,Family Medicine
Winters,Skyla,90731506,FMD,Family Medicine
Wise,Bria,44901894,EMD,Emergency Medicine
Wise,Dream,86561931,PSY,Psychiatry
Wise,Ivory,55949779,FMD,Family Medicine
Wise,Luna,44135374,PMR,Physical Medicine & Rehabilitation
Wolf,Adler,74759759,FMD,Family Medicine
Wolf,Castiel,35436345,XXX,NOT_MATCHED
Wolf,Lawrence,98606617,PDT,Pediatrics
Wolf,Legend,13781586,ANT,Anesthesiology
Wolf,Marilyn,86921459,FMD,Family Medicine
Wolf,Mohamed,74979302,FMD,Family Medicine
Wolf,Wallace,19507315,ORS,Orthopedic Surgery
Wolfe,Adaline,19763112,PDT,Pediatrics
Wolfe,Deborah,82557193,FMD,Family Medicine
Wolfe,Hayley,39683697,IMD,Internal Medicine
Wolfe,Pablo,35077060,XXX,NOT_MATCHED
Wolfe,Wes,66795612,FMD,Family Medicine
Wong,Jaylee,54845864,XXX,NOT_MATCHED
Wong,Lila,53496598,FMD,Family Medicine
Wood,Avi,41795665,FMD,Family Medicine
Wood,Emmett,42951972,IMD,Internal Medicine
Wood,Harmoni,28379470,FMD,Family Medicine
Wood,Khloe,60689779,FMD,Family Medicine
Wood,Omari,33270316,PSY,Psychiatry
Wood,Raya,51222341,OBG,Obstetrics and Gynecology
Woodard,Annabella,95348954,FMD,Family Medicine
Woodard,Jeremy,94604213,FMD,Family Medicine
Woodard,Laila,95941728,ANT,Anesthesiology
Woodard,Macie,93884262,XXX,NOT_MATCHED
Woodard,Paola,35390917,PSY,Psychiatry
Woods,Alina,89990014,IMD,Internal Medicine
Woods,Ana,14144653,IMD,Internal Medicine
Woods,Blake,45144629,GSU,General Surgery
Woods,Cruz,79112414,XXX,NOT_MATCHED
Woods,Emilia,12443905,FMD,Family Medicine
Woods,Emir,74571580,XXX,NOT_MATCHED
Woods,Jaylee,31560445,IMD,Internal Medicine
Woods,Jaylen,62142926,FMD,Family Medicine
Woods,London,57803440,FMD,Family Medicine
Woodward,Rayna,98279778,DRA,Diagnostic Radiology
Woodward,Rebecca,52845414,OBG,Obstetrics and Gynecology
Woodward,Xzavier,70407197,FMD,Family Medicine
Wright,Julieta,94943492,FMD,Family Medicine
Wright,Yamileth,91326716,DRA,Diagnostic Radiology
Wright,Zhuri,48812625,FMD,Family Medicine
Wu,Hannah,51152145,DMP,Diagnostic and Molecular Pathology
Wu,Maximus,81725391,FMD,Family Medicine
Wu,Opal,41308075,FMD,Family Medicine
Wu,Wes,47737056,FMD,Family Medicine
Wyatt,Jimmy,31039320,XXX,NOT_MATCHED
Wyatt,Scott,91670906,DMP,Diagnostic and Molecular Pathology
Xiong,Arabella,77349326,OBG,Obstetrics and Gynecology
Xiong,Brynlee,61362445,OTO,Otolaryngology - Head and Neck Surgery
Yang,Autumn,49085750,PSY,Psychiatry
Yates,Fletcher,61490874,FMD,Family Medicine
Yates,Kaysen,68271049,IMD,Internal Medicine
Yates,Randy,14369379,FMD,Family Medicine
Yates,Roland,66947397,PDT,Pediatrics
Yoder,Estelle,26661883,FMD,Family Medicine
Yoder,Juliet,82303547,EMD,Emergency Medicine
Yoder,Kace,27675945,PSY,Psychiatry
Yoder,Louisa,87601069,URO,Urology
York,Cassidy,99832947,XXX,NOT_MATCHED
York,Salvador,52121719,ANT,Anesthesiology
Young,Atlas,17210864,FMD,Family Medicine
Young,Rene,68718065,OTO,Otolaryngology - Head and Neck Surgery
Young,Scarlette,29144923,NRS,Neurosurgery
Young,Stetson,36576004,FMD,Family Medicine
Yu,Averie,91827302,IMD,Internal Medicine
Yu,Maximiliano,52344847,GSU,General Surgery
Yu,Mazikee,10163065,FMD,Family Medicine
Yu,Westley,59621844,PSY,Psychiatry
Zamora,Artemis,76435570,FMD,Family Medicine
Zamora,Daxton,88955381,FMD,Family Medicine
Zamora,Lukas,63213861,FMD,Family Medicine
Zamora,Sterling,79513209,PDT,Pediatrics
Zavala,Rory,96652259,IMD,Internal Medicine
Zavala,Stanley,46149245,PSY,Psychiatry
Zavala,Zachariah,15444402,EMD,Emergency Medicine
Zhang,Elena,19656879,FMD,Family Medicine
Zhang,Isabela,98990994,FMD,Family Medicine
Zhang,Zuri,11517330,FMD,Family Medicine
Zimmerman,Brynleigh,74046308,FMD,Family Medicine
Zimmerman,Sutton,26785063,FMD,Family Medicine
Zuniga,Ameer,34843958,ANT,Anesthesiology
Zuniga,Arian,84451037,PSY,Psychiatry
Zuniga,Bowen,17000007,NRO,Neurology
Zuniga,Eileen,46436304,XXX,NOT_MATCHED
Zuniga,London,69007170,MMI,Medical Microbiology
Zuniga,Raiden,43478500,IMD,Internal Medicine
Number of unmatched residents: 334
Number of positions available: 39
